Time FPGA: 263.38 ms.
Time CPU: 7.88092 ms.
Error at index 0 ; gold=0; out=0.334622
Error at index 10477953 ; gold=0; out=0.307073
Error at index 10477954 ; gold=0; out=0.490151
Error at index 10477955 ; gold=0; out=0.170214
Error at index 10477956 ; gold=0; out=0.53017
Error at index 10477957 ; gold=0; out=0.799836
Error at index 10477958 ; gold=0; out=0.82539
Error at index 10477959 ; gold=0; out=0.577942
Error at index 10477960 ; gold=0; out=0.80129
Error at index 10477961 ; gold=0; out=0.57032
Error at index 10477962 ; gold=0; out=0.208616
Error at index 10477963 ; gold=0; out=0.00169796
Error at index 10477964 ; gold=0; out=0.78395
Error at index 10477965 ; gold=0; out=0.394101
Error at index 10477966 ; gold=0; out=0.105388
Error at index 10477967 ; gold=0; out=0.544787
Error at index 10477968 ; gold=0; out=0.5449
Error at index 10477969 ; gold=0; out=0.335942
Error at index 10477970 ; gold=0; out=0.672456
Error at index 10477971 ; gold=0; out=0.925531
Error at index 10477972 ; gold=0; out=0.169142
Error at index 10477973 ; gold=0; out=0.83981
Error at index 10477974 ; gold=0; out=0.0915738
Error at index 10477975 ; gold=0; out=0.470075
Error at index 10477976 ; gold=0; out=0.915627
Error at index 10477977 ; gold=0; out=0.505398
Error at index 10477978 ; gold=0; out=0.356584
Error at index 10477979 ; gold=0; out=0.96874
Error at index 10477980 ; gold=0; out=0.455993
Error at index 10477981 ; gold=0; out=0.155989
Error at index 10477982 ; gold=0; out=0.597791
Error at index 10477983 ; gold=0; out=0.480303
Error at index 10477984 ; gold=0; out=0.463062
Error at index 10477985 ; gold=0; out=0.0879427
Error at index 10477986 ; gold=0; out=0.650517
Error at index 10477987 ; gold=0; out=0.993232
Error at index 10477988 ; gold=0; out=0.887779
Error at index 10477989 ; gold=0; out=0.475907
Error at index 10477990 ; gold=0; out=0.571174
Error at index 10477991 ; gold=0; out=0.689068
Error at index 10477992 ; gold=0; out=0.0462264
Error at index 10477993 ; gold=0; out=0.77979
Error at index 10477994 ; gold=0; out=0.690766
Error at index 10477995 ; gold=0; out=0.830176
Error at index 10477996 ; gold=0; out=0.173891
Error at index 10477997 ; gold=0; out=0.796155
Error at index 10477998 ; gold=0; out=0.374963
Error at index 10477999 ; gold=0; out=0.718791
Error at index 10478000 ; gold=0; out=0.132097
Error at index 10478001 ; gold=0; out=0.0474195
Error at index 10478002 ; gold=0; out=0.644322
Error at index 10478003 ; gold=0; out=0.301239
Error at index 10478004 ; gold=0; out=0.887229
Error at index 10478005 ; gold=0; out=0.735896
Error at index 10478006 ; gold=0; out=0.771314
Error at index 10478007 ; gold=0; out=0.802856
Error at index 10478008 ; gold=0; out=0.241294
Error at index 10478009 ; gold=0; out=0.127898
Error at index 10478010 ; gold=0; out=0.771596
Error at index 10478011 ; gold=0; out=0.697287
Error at index 10478012 ; gold=0; out=0.283887
Error at index 10478013 ; gold=0; out=0.369388
Error at index 10478014 ; gold=0; out=0.17759
Error at index 10478015 ; gold=0; out=0.74695
Error at index 10478016 ; gold=0; out=0.45733
Error at index 10478017 ; gold=0; out=0.828107
Error at index 10478018 ; gold=0; out=0.740182
Error at index 10478019 ; gold=0; out=0.345109
Error at index 10478020 ; gold=0; out=0.304014
Error at index 10478021 ; gold=0; out=0.311356
Error at index 10478022 ; gold=0; out=0.0341771
Error at index 10478023 ; gold=0; out=0.35024
Error at index 10478024 ; gold=0; out=0.0911463
Error at index 10478025 ; gold=0; out=0.724943
Error at index 10478026 ; gold=0; out=0.180416
Error at index 10478027 ; gold=0; out=0.265038
Error at index 10478028 ; gold=0; out=0.521098
Error at index 10478029 ; gold=0; out=0.55538
Error at index 10478030 ; gold=0; out=0.983829
Error at index 10478031 ; gold=0; out=0.653195
Error at index 10478032 ; gold=0; out=0.602799
Error at index 10478033 ; gold=0; out=0.628151
Error at index 10478034 ; gold=0; out=0.954434
Error at index 10478035 ; gold=0; out=0.490029
Error at index 10478036 ; gold=0; out=0.364047
Error at index 10478037 ; gold=0; out=0.725748
Error at index 10478038 ; gold=0; out=0.292885
Error at index 10478039 ; gold=0; out=0.605341
Error at index 10478040 ; gold=0; out=0.853646
Error at index 10478041 ; gold=0; out=0.0644808
Error at index 10478042 ; gold=0; out=0.302629
Error at index 10478043 ; gold=0; out=0.137533
Error at index 10478044 ; gold=0; out=0.433868
Error at index 10478045 ; gold=0; out=0.480219
Error at index 10478046 ; gold=0; out=0.884483
Error at index 10478047 ; gold=0; out=0.891199
Error at index 10478048 ; gold=0; out=0.308326
Error at index 10478049 ; gold=0; out=0.624665
Error at index 10478050 ; gold=0; out=0.236307
Error at index 10478051 ; gold=0; out=0.61234
Error at index 10478052 ; gold=0; out=0.936021
Error at index 10478053 ; gold=0; out=0.270485
Error at index 10478054 ; gold=0; out=0.96258
Error at index 10478055 ; gold=0; out=0.0271673
Error at index 10478056 ; gold=0; out=0.995428
Error at index 10478057 ; gold=0; out=0.142996
Error at index 10478058 ; gold=0; out=0.292205
Error at index 10478059 ; gold=0; out=0.516526
Error at index 10478060 ; gold=0; out=0.698376
Error at index 10478061 ; gold=0; out=0.276033
Error at index 10478062 ; gold=0; out=0.16972
Error at index 10478063 ; gold=0; out=0.301175
Error at index 10478064 ; gold=0; out=0.904184
Error at index 10478065 ; gold=0; out=0.124154
Error at index 10478066 ; gold=0; out=0.791204
Error at index 10478067 ; gold=0; out=0.268231
Error at index 10478068 ; gold=0; out=0.849902
Error at index 10478069 ; gold=0; out=0.0840883
Error at index 10478070 ; gold=0; out=0.873573
Error at index 10478071 ; gold=0; out=0.703548
Error at index 10478072 ; gold=0; out=0.148569
Error at index 10478073 ; gold=0; out=0.176201
Error at index 10478074 ; gold=0; out=0.841081
Error at index 10478075 ; gold=0; out=0.582437
Error at index 10478076 ; gold=0; out=0.65642
Error at index 10478077 ; gold=0; out=0.725564
Error at index 10478078 ; gold=0; out=0.473636
Error at index 10478079 ; gold=0; out=0.964747
Error at index 10478080 ; gold=0; out=0.350229
Error at index 10478081 ; gold=0; out=0.709943
Error at index 10478082 ; gold=0; out=0.577086
Error at index 10478083 ; gold=0; out=0.28625
Error at index 10478084 ; gold=0; out=0.980428
Error at index 10478085 ; gold=0; out=0.539666
Error at index 10478086 ; gold=0; out=0.313417
Error at index 10478087 ; gold=0; out=0.975856
Error at index 10478088 ; gold=0; out=0.682662
Error at index 10478089 ; gold=0; out=0.605622
Error at index 10478090 ; gold=0; out=0.492381
Error at index 10478091 ; gold=0; out=0.381038
Error at index 10478092 ; gold=0; out=0.881656
Error at index 10478093 ; gold=0; out=0.662102
Error at index 10478094 ; gold=0; out=0.682213
Error at index 10478095 ; gold=0; out=0.78584
Error at index 10478096 ; gold=0; out=0.786256
Error at index 10478097 ; gold=0; out=0.473417
Error at index 10478098 ; gold=0; out=0.0540713
Error at index 10478099 ; gold=0; out=0.636157
Error at index 10478100 ; gold=0; out=0.557506
Error at index 10478101 ; gold=0; out=0.927644
Error at index 10478102 ; gold=0; out=0.339705
Error at index 10478103 ; gold=0; out=0.706075
Error at index 10478104 ; gold=0; out=0.103845
Error at index 10478105 ; gold=0; out=0.180786
Error at index 10478106 ; gold=0; out=0.288512
Error at index 10478107 ; gold=0; out=0.760266
Error at index 10478108 ; gold=0; out=0.90635
Error at index 10478109 ; gold=0; out=0.762148
Error at index 10478110 ; gold=0; out=0.725012
Error at index 10478111 ; gold=0; out=0.256579
Error at index 10478112 ; gold=0; out=0.472091
Error at index 10478113 ; gold=0; out=0.302099
Error at index 10478114 ; gold=0; out=0.542829
Error at index 10478115 ; gold=0; out=0.452519
Error at index 10478116 ; gold=0; out=0.841765
Error at index 10478117 ; gold=0; out=0.856246
Error at index 10478118 ; gold=0; out=0.428375
Error at index 10478119 ; gold=0; out=0.524428
Error at index 10478120 ; gold=0; out=0.461868
Error at index 10478121 ; gold=0; out=0.920756
Error at index 10478122 ; gold=0; out=0.905466
Error at index 10478123 ; gold=0; out=0.343524
Error at index 10478124 ; gold=0; out=0.582858
Error at index 10478125 ; gold=0; out=0.587679
Error at index 10478126 ; gold=0; out=0.129364
Error at index 10478127 ; gold=0; out=0.369113
Error at index 10478128 ; gold=0; out=0.0610966
Error at index 10478129 ; gold=0; out=0.183435
Error at index 10478130 ; gold=0; out=0.00527074
Error at index 10478131 ; gold=0; out=0.618602
Error at index 10478132 ; gold=0; out=0.111079
Error at index 10478133 ; gold=0; out=0.344976
Error at index 10478134 ; gold=0; out=0.324677
Error at index 10478135 ; gold=0; out=0.214925
Error at index 10478136 ; gold=0; out=0.525762
Error at index 10478137 ; gold=0; out=0.613189
Error at index 10478138 ; gold=0; out=0.975191
Error at index 10478139 ; gold=0; out=0.432113
Error at index 10478140 ; gold=0; out=0.375337
Error at index 10478141 ; gold=0; out=0.700203
Error at index 10478142 ; gold=0; out=0.688692
Error at index 10478143 ; gold=0; out=0.847428
Error at index 10478144 ; gold=0; out=0.00230187
Error at index 10478145 ; gold=0; out=0.231522
Error at index 10478146 ; gold=0; out=0.299947
Error at index 10478147 ; gold=0; out=0.844067
Error at index 10478148 ; gold=0; out=0.087768
Error at index 10478149 ; gold=0; out=0.728322
Error at index 10478150 ; gold=0; out=0.368494
Error at index 10478151 ; gold=0; out=0.549637
Error at index 10478152 ; gold=0; out=0.649078
Error at index 10478153 ; gold=0; out=0.27396
Error at index 10478154 ; gold=0; out=0.893161
Error at index 10478155 ; gold=0; out=0.231936
Error at index 10478156 ; gold=0; out=0.86164
Error at index 10478157 ; gold=0; out=0.0225245
Error at index 10478158 ; gold=0; out=0.601049
Error at index 10478159 ; gold=0; out=0.922736
Error at index 10478160 ; gold=0; out=0.20596
Error at index 10478161 ; gold=0; out=0.60632
Error at index 10478162 ; gold=0; out=0.541338
Error at index 10478163 ; gold=0; out=0.317039
Error at index 10478164 ; gold=0; out=0.951296
Error at index 10478165 ; gold=0; out=0.866015
Error at index 10478166 ; gold=0; out=0.531964
Error at index 10478167 ; gold=0; out=0.477058
Error at index 10478168 ; gold=0; out=0.479204
Error at index 10478169 ; gold=0; out=0.507154
Error at index 10478170 ; gold=0; out=0.909171
Error at index 10478171 ; gold=0; out=0.854541
Error at index 10478172 ; gold=0; out=0.207357
Error at index 10478173 ; gold=0; out=0.597863
Error at index 10478174 ; gold=0; out=0.701969
Error at index 10478175 ; gold=0; out=0.209659
Error at index 10478176 ; gold=0; out=0.829385
Error at index 10478177 ; gold=0; out=0.00191651
Error at index 10478178 ; gold=0; out=0.0537262
Error at index 10478179 ; gold=0; out=0.917153
Error at index 10478180 ; gold=0; out=0.730239
Error at index 10478181 ; gold=0; out=0.422221
Error at index 10478182 ; gold=0; out=0.466789
Error at index 10478183 ; gold=0; out=0.379317
Error at index 10478184 ; gold=0; out=0.696181
Error at index 10478185 ; gold=0; out=0.35995
Error at index 10478186 ; gold=0; out=0.611252
Error at index 10478187 ; gold=0; out=0.557821
Error at index 10478188 ; gold=0; out=0.382474
Error at index 10478189 ; gold=0; out=0.212302
Error at index 10478190 ; gold=0; out=0.480557
Error at index 10478191 ; gold=0; out=0.588434
Error at index 10478192 ; gold=0; out=0.818621
Error at index 10478193 ; gold=0; out=0.0218953
Error at index 10478194 ; gold=0; out=0.905473
Error at index 10478195 ; gold=0; out=0.769917
Error at index 10478196 ; gold=0; out=0.887911
Error at index 10478197 ; gold=0; out=0.437437
Error at index 10478198 ; gold=0; out=0.246975
Error at index 10478199 ; gold=0; out=0.367115
Error at index 10478200 ; gold=0; out=0.944591
Error at index 10478201 ; gold=0; out=0.156146
Error at index 10478202 ; gold=0; out=0.221656
Error at index 10478203 ; gold=0; out=0.151948
Error at index 10478204 ; gold=0; out=0.754009
Error at index 10478205 ; gold=0; out=0.923625
Error at index 10478206 ; gold=0; out=0.361607
Error at index 10478207 ; gold=0; out=0.583394
Error at index 10478208 ; gold=0; out=0.925541
Error at index 10478209 ; gold=0; out=0.415334
Error at index 10478210 ; gold=0; out=0.500547
Error at index 10478211 ; gold=0; out=0.65578
Error at index 10478212 ; gold=0; out=0.837554
Error at index 10478213 ; gold=0; out=0.967336
Error at index 10478214 ; gold=0; out=0.0350968
Error at index 10478215 ; gold=0; out=0.533735
Error at index 10478216 ; gold=0; out=0.327286
Error at index 10478217 ; gold=0; out=0.646349
Error at index 10478218 ; gold=0; out=0.0915558
Error at index 10478219 ; gold=0; out=0.709761
Error at index 10478220 ; gold=0; out=0.858651
Error at index 10478221 ; gold=0; out=0.572113
Error at index 10478222 ; gold=0; out=0.298195
Error at index 10478223 ; gold=0; out=0.677272
Error at index 10478224 ; gold=0; out=0.594008
Error at index 10478225 ; gold=0; out=0.203668
Error at index 10478226 ; gold=0; out=0.447189
Error at index 10478227 ; gold=0; out=0.481919
Error at index 10478228 ; gold=0; out=0.641104
Error at index 10478229 ; gold=0; out=0.694164
Error at index 10478230 ; gold=0; out=0.849033
Error at index 10478231 ; gold=0; out=0.585695
Error at index 10478232 ; gold=0; out=0.850311
Error at index 10478233 ; gold=0; out=0.0706892
Error at index 10478234 ; gold=0; out=0.737643
Error at index 10478235 ; gold=0; out=0.60432
Error at index 10478236 ; gold=0; out=0.994314
Error at index 10478237 ; gold=0; out=0.0992508
Error at index 10478238 ; gold=0; out=0.187714
Error at index 10478239 ; gold=0; out=0.919856
Error at index 10478240 ; gold=0; out=0.514584
Error at index 10478241 ; gold=0; out=0.688261
Error at index 10478242 ; gold=0; out=0.575636
Error at index 10478243 ; gold=0; out=0.352139
Error at index 10478244 ; gold=0; out=0.655597
Error at index 10478245 ; gold=0; out=0.610732
Error at index 10478246 ; gold=0; out=0.885874
Error at index 10478247 ; gold=0; out=0.982883
Error at index 10478248 ; gold=0; out=0.257082
Error at index 10478249 ; gold=0; out=0.97743
Error at index 10478250 ; gold=0; out=0.692643
Error at index 10478251 ; gold=0; out=0.115732
Error at index 10478252 ; gold=0; out=0.549542
Error at index 10478253 ; gold=0; out=0.990838
Error at index 10478254 ; gold=0; out=0.793005
Error at index 10478255 ; gold=0; out=0.143551
Error at index 10478256 ; gold=0; out=0.194506
Error at index 10478257 ; gold=0; out=0.240194
Error at index 10478258 ; gold=0; out=0.625469
Error at index 10478259 ; gold=0; out=0.83561
Error at index 10478260 ; gold=0; out=0.934358
Error at index 10478261 ; gold=0; out=0.474503
Error at index 10478262 ; gold=0; out=0.421305
Error at index 10478263 ; gold=0; out=0.784669
Error at index 10478264 ; gold=0; out=0.545192
Error at index 10478265 ; gold=0; out=0.158949
Error at index 10478266 ; gold=0; out=0.388988
Error at index 10478267 ; gold=0; out=0.539506
Error at index 10478268 ; gold=0; out=0.258199
Error at index 10478269 ; gold=0; out=0.576702
Error at index 10478270 ; gold=0; out=0.459361
Error at index 10478271 ; gold=0; out=0.772784
Error at index 10478272 ; gold=0; out=0.264963
Error at index 10478273 ; gold=0; out=0.034997
Error at index 10478274 ; gold=0; out=0.124922
Error at index 10478275 ; gold=0; out=0.92056
Error at index 10478276 ; gold=0; out=0.645729
Error at index 10478277 ; gold=0; out=0.0107963
Error at index 10478278 ; gold=0; out=0.903443
Error at index 10478279 ; gold=0; out=0.902811
Error at index 10478280 ; gold=0; out=0.988226
Error at index 10478281 ; gold=0; out=0.596086
Error at index 10478282 ; gold=0; out=0.0185434
Error at index 10478283 ; gold=0; out=0.537768
Error at index 10478284 ; gold=0; out=0.586924
Error at index 10478285 ; gold=0; out=0.811548
Error at index 10478286 ; gold=0; out=0.681319
Error at index 10478287 ; gold=0; out=0.78143
Error at index 10478288 ; gold=0; out=0.0517416
Error at index 10478289 ; gold=0; out=0.306788
Error at index 10478290 ; gold=0; out=0.61704
Error at index 10478291 ; gold=0; out=0.9861
Error at index 10478292 ; gold=0; out=0.781291
Error at index 10478293 ; gold=0; out=0.0383452
Error at index 10478294 ; gold=0; out=0.770768
Error at index 10478295 ; gold=0; out=0.326482
Error at index 10478296 ; gold=0; out=0.197294
Error at index 10478297 ; gold=0; out=0.159757
Error at index 10478298 ; gold=0; out=0.865988
Error at index 10478299 ; gold=0; out=0.455493
Error at index 10478300 ; gold=0; out=0.736459
Error at index 10478301 ; gold=0; out=0.32535
Error at index 10478302 ; gold=0; out=0.228277
Error at index 10478303 ; gold=0; out=0.00142176
Error at index 10478304 ; gold=0; out=0.360347
Error at index 10478305 ; gold=0; out=0.353199
Error at index 10478306 ; gold=0; out=0.921981
Error at index 10478307 ; gold=0; out=0.00607595
